"","chr","start","end","count_c1","count_c2","count_c3","count_c4","count_c5","count_c6","count_c7","count_c8","count_c9","count_c10","count_h1","count_h2","count_h3","count_h4","count_h5","count_h6","count_h7","count_h8","count_h9","count_h10","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1481","chr16",14826512,14827611,1100,0,0,0,0,0,239,0,345,467,0,0,0,0,0,0,0,0,0,0,86.2099130503947,-24.2082633670367,2.95678221315302,-8.18736776058383,2.67001345064543e-16,3.09803879724421e-13
"1482","chr16",14972350,14973134,0,0,0,0,0,0,766,0,0,0,206,718,0,0,0,0,0,0,0,0,9.36225471645854,22.1026989647717,2.9595267807085,7.46832199960035,8.12238914794022e-14,3.39809512932121e-11
"1483","chr16",14975436,14976791,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,1219,0,0,0,10.9202067316331,22.3212177689314,2.95911268739771,7.54321316115915,4.58530734062287e-14,2.58230070329847e-11
"1484","chr16",15350447,15351025,0,0,0,0,0,0,0,0,579,200,0,0,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"1485","chr16",15684137,15685341,1167,0,0,0,0,0,0,0,0,0,250,0,0,479,0,0,0,0,0,0,11.3619596073526,22.3764406203293,2.95901522797045,7.56212418537537,3.96539511587379e-14,2.33021477145227e-11
"1486","chr16",16169522,16170221,0,0,0,0,0,0,0,0,0,0,637,0,0,337,0,0,200,0,0,221,89.9843818037419,23.9278296079539,2.95691645880754,8.09215611644417,5.86177108541608e-16,5.94132369300387e-13
"1487","chr16",17266032,17267528,0,0,0,0,0,0,0,0,0,0,1497,415,0,0,0,0,0,0,0,0,20.266306520826,23.1075853545667,2.95796122518937,7.811997384478,5.62887292491643e-15,4.49473811354097e-12
"1488","chr16",18443555,18444176,622,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0346216158064,-22.4659039880282,2.95782273894304,-7.59541932389643,3.06797324622377e-14,1.89957579556426e-11
"1489","chr16",19429083,19430565,1267,0,429,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,81.1612479922032,-25.0710875133707,2.95679263838761,-8.47914973403153,2.26845585123534e-17,5.77525433489992e-14
"1490","chr16",21059423,21060091,669,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,8.89010683768432,-22.0629365891813,2.95824978899249,-7.4581046777309,8.77759253271041e-14,3.44050714068777e-11
"1491","chr16",21245044,21246968,1925,0,200,0,0,0,935,0,1545,216,0,0,0,0,0,0,0,0,0,0,193.82606928696,-26.2589678847369,2.95668840036017,-8.8812090856575,6.61375055838405e-19,1.73082154849333e-14
"1492","chr16",23722994,23724969,1976,0,589,0,0,0,0,0,886,257,0,0,0,0,0,0,0,0,0,0,148.313018504237,-25.5100966419371,2.95671145213354,-8.62786141120709,6.25097574748391e-18,3.25950728750879e-14
"1493","chr16",23766022,23766991,434,0,207,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,0,0,64.4846268219438,-24.7484362340712,2.9568390134562,-8.36989640675199,5.76689092220295e-17,9.94375122181206e-14
"1494","chr16",24850343,24851068,634,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"1495","chr16",27337985,27339142,922,0,0,0,0,0,0,0,0,0,569,200,0,0,0,0,0,0,0,636,35.6267147751663,23.1988984712861,2.95738002818361,7.84440898707718,4.34997244736577e-15,3.5222569230265e-12
"1496","chr16",27386200,27386636,0,0,206,0,0,0,0,0,0,0,437,0,0,0,0,0,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"1497","chr16",28198947,28199668,0,0,0,0,0,0,0,0,0,0,200,722,0,0,0,0,0,0,0,0,9.08956768588208,22.0659922836214,2.95961391663178,7.45569959636284,8.93922129346088e-14,3.44050714068777e-11
"1498","chr16",28517172,28519473,2106,0,0,0,0,0,0,0,0,0,925,0,0,0,0,0,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"1499","chr16",28548327,28550198,1648,0,0,0,0,0,980,0,526,684,0,0,0,0,0,0,0,0,0,0,154.388694657588,-25.9445157131471,2.95670758238612,-8.77479933007423,1.71208888327349e-18,2.25003686056718e-14
"1500","chr16",29160092,29160566,333,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"1501","chr16",29229203,29230383,1181,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,13.1331123738518,-22.5877725693959,2.9577212569237,-7.63688346781171,2.22542749341645e-14,1.46302646422558e-11
"1502","chr16",29300474,29302762,2289,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"1503","chr16",29690254,29691875,1622,0,0,0,0,0,0,0,471,619,0,0,0,0,0,0,0,0,0,0,108.327848582429,-25.3306245992541,2.95674766218695,-8.56705660858403,1.06163709730919e-17,3.87739432514711e-14
"1504","chr16",30552567,30554529,1771,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"1505","chr16",30639633,30640177,0,0,200,0,0,0,0,0,416,0,200,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"1506","chr16",30751934,30752737,804,0,0,0,0,0,200,0,256,0,0,0,0,0,0,0,0,0,0,0,50.3710147526507,-24.4178725181584,2.95690224963197,-8.25792348096645,1.48228523906205e-16,1.92728301092197e-13
"1507","chr16",31140569,31142012,0,0,0,0,0,0,0,0,0,0,1444,1417,0,200,0,0,329,0,0,0,159.9199429688,26.0178973282569,2.95678326354699,8.79939278912366,1.37558417160116e-18,2.11652042659348e-14
"1508","chr16",31144928,31147034,2076,0,0,0,0,0,0,200,1272,0,0,0,0,0,0,0,0,0,0,0,144.633561496272,-25.8544145499572,2.95671394123235,-8.744307046214,2.24388487021344e-18,2.29732011890038e-14
"1509","chr16",31339452,31339998,0,0,0,0,0,0,0,0,0,0,360,431,0,0,0,0,0,0,0,200,69.0721936832351,24.8932769183493,2.95700846150441,8.41839894691561,3.81664175240196e-17,7.49126288993563e-14
"1510","chr16",31342459,31342944,0,0,0,0,0,0,0,0,0,0,410,486,0,237,0,0,290,0,0,0,67.5282552926607,24.8607698805199,2.95701737297617,8.407380392053,4.19269567410278e-17,7.86262440481e-14
"1511","chr16",33865531,33866801,1240,0,0,0,200,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,75.015928406451,-24.9564498130392,2.95680733423134,-8.44033682009484,3.1642451604722e-17,6.79080324767855e-14
"1512","chr16",33974348,33975744,531,0,818,0,498,0,0,891,1222,0,0,0,0,0,0,0,0,0,0,0,176.763709433128,-26.1279103750506,2.95669565011974,-8.8368616411339,9.84449349609323e-19,1.97882356416144e-14
"1513","chr16",46386861,46388798,1491,0,228,0,0,0,1938,413,0,0,0,0,0,0,0,0,0,0,0,0,170.533664134971,-25.9111969199434,2.95669865658403,-8.76355690230517,1.89184344818217e-18,2.26909498598996e-14
"1514","chr16",48408008,48408755,655,0,0,0,0,0,0,0,200,0,208,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"1515","chr16",48559791,48560400,552,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"1516","chr16",48592159,48592666,0,0,0,0,0,0,0,0,0,0,508,200,0,0,0,0,200,0,0,0,42.0193066484532,24.1882533186108,2.95726322891009,8.1792696308355,2.85569462440424e-16,3.2903877946837e-13
"1517","chr16",49788677,49789349,673,0,0,0,243,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,11.6976522105639,-20.587408420269,2.95785802536007,-6.9602422576597,3.39688094160498e-12,9.65617791213089e-10
"1518","chr16",50430058,50431058,969,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"1519","chr16",52577738,52580746,3009,0,0,0,0,0,0,0,1531,469,0,0,0,0,0,0,0,0,0,200,199.988845222248,-26.2961265667602,2.95668608795517,-8.89378371071731,5.90626023315942e-19,1.70413326507349e-14
"1520","chr16",53077275,53078672,1398,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"1521","chr16",54209474,54210651,1178,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"1522","chr16",55632729,55633185,200,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,7.91721909866219,-21.891417019909,2.95845068563511,-7.39962208131566,1.36572615035799e-13,3.94184360949773e-11
"1523","chr16",55794383,55796207,1825,0,0,0,0,0,0,0,590,0,200,0,0,0,0,0,0,0,0,0,23.8416501556079,-23.1540093236291,2.95722350233003,-7.82964470064093,4.89250606541081e-15,3.93944588386879e-12
"1524","chr16",56354227,56355046,0,0,0,0,0,0,0,0,0,0,594,415,0,0,0,0,793,0,0,0,83.6011907672077,25.1578489450553,2.95693947753013,8.5080702991152,1.76851962083761e-17,5.05218778416115e-14
"1525","chr16",56623064,56623659,596,0,0,0,0,0,0,0,200,0,0,270,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"1526","chr16",56671921,56673113,1146,0,417,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,79.2389578015227,-25.0335269856408,2.95679699281584,-8.46643413344406,2.5301980723909e-17,6.1292023296852e-14
"1527","chr16",56677121,56677774,651,0,0,0,0,0,0,0,393,200,0,0,0,0,0,0,0,0,0,0,49.7569369929434,-24.2288540365604,2.95690584999601,-8.19398900935351,2.5270815011946e-16,2.95596821164735e-13
"1528","chr16",56700915,56702310,1396,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,10.6277186286863,-22.2872144741902,2.95798236575233,-7.53460018296009,4.89833319257329e-14,2.73192540474195e-11
"1529","chr16",57406362,57408155,1794,0,200,0,0,0,0,0,0,649,0,693,0,0,0,0,0,0,0,0,105.425685053096,-25.3707006178576,2.95675132371018,-8.58060007089877,9.43794821471017e-18,3.67990702485179e-14
"1530","chr16",57512872,57514263,1392,0,0,0,200,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,89.5746706062041,-25.1686510253788,2.95677579168109,-8.51219463315108,1.70671778228768e-17,5.0132480390945e-14
"1531","chr16",57562464,57563941,1427,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,17.7398040988337,-21.9289090267037,2.95743375668783,-7.41484368909852,1.21768336721017e-13,3.76886832054211e-11
"1532","chr16",57653620,57655488,1869,0,0,0,0,0,200,0,1142,0,0,0,0,0,0,0,0,0,0,0,128.333091262974,-25.2424516825275,2.95672674857595,-8.53729608077075,1.37399159306276e-17,4.49438993115448e-14
"1533","chr16",61951920,61952940,532,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0598028024414,-23.2315229705608,2.95730430898703,-7.85564167338542,3.97730635146923e-15,3.24784585355495e-12
"1534","chr16",66995149,66996402,367,0,0,0,0,0,0,0,1251,0,0,0,0,0,0,0,0,0,0,0,14.5280970460451,-22.7276333961816,2.95761486041657,-7.68444657901823,1.53659777260339e-14,1.08488064109932e-11
"1535","chr16",67232693,67234271,1579,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,15.0727720475284,-22.5970465068374,2.95757853596176,-7.64038764552679,2.16568708815498e-14,1.43427474111406e-11
"1536","chr16",67707687,67708126,0,0,0,0,0,0,0,0,0,0,371,200,0,200,0,0,200,0,0,0,45.8114910695259,24.3192707692064,2.95720936919612,8.22372302161931,1.97281402701257e-16,2.41357610542484e-13
"1537","chr16",68046734,68047725,0,0,925,0,0,0,0,0,0,0,874,200,0,0,0,0,0,0,0,0,9.76689470883182,22.1631029233083,2.9594068988839,7.4890353643721,6.93816461267132e-14,3.00280295354109e-11
"1538","chr16",68419824,68421023,1200,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,9.85993667452261,-22.2044577051817,2.95808889884756,-7.50635239996751,6.07976158558308e-14,3.00280295354109e-11
"1539","chr16",68622812,68623658,847,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,12.2036921135485,-22.4921036928504,2.95780560719904,-7.60432113527224,2.86403272860263e-14,1.80992233025591e-11
"1540","chr16",69556522,69557524,1003,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,14.7090858587141,-22.7126067927096,2.95760257053344,-7.67939784033023,1.59838122641606e-14,1.11756284795919e-11
"1541","chr16",70728750,70729729,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,0,200,0,0,12.3126270037005,22.4865162883625,2.95883160290286,7.59979590129473,2.96598153927541e-14,1.85232608988557e-11
"1542","chr16",72254798,72258129,3332,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,19.3157775836959,-22.8638327746546,2.95736660751767,-7.73114591763308,1.0658276813865e-14,8.07147666431621e-12
"1543","chr16",72660412,72661657,1246,0,0,0,0,0,0,0,766,200,0,0,0,0,0,0,200,0,0,0,88.3834358589919,-25.1824588198975,2.95677798685456,-8.51685819221306,1.63940037160713e-17,4.9966498861247e-14
"1544","chr16",73863830,73864271,442,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,33.708604263098,-23.8722704255037,2.95704505732891,-8.07301544707182,6.85829267649423e-16,6.80787793331037e-13
"1545","chr16",75025193,75026535,1343,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"1546","chr16",75150104,75150729,602,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"1547","chr16",81272010,81272697,688,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"1548","chr16",81678976,81679461,0,0,0,0,0,0,0,0,0,0,310,376,0,0,0,0,278,0,0,0,45.1898168900195,23.8538639078301,2.95721749285055,8.06632043990673,7.24485054217241e-16,7.13432330011264e-13
"1549","chr16",81864629,81866998,2197,0,0,0,0,0,0,0,0,0,304,210,0,0,0,0,558,0,0,0,49.641481275586,24.432809269891,2.95716331004327,8.26224550633068,1.42957294740885e-16,1.88052920380074e-13
"1550","chr16",81864629,81866998,2197,0,0,0,0,0,0,0,0,0,200,210,0,0,0,0,558,0,0,0,44.9149060789273,24.2885248850469,2.95722127836465,8.21329302029047,2.15203527956732e-16,2.59801982934543e-13
"1551","chr16",82068730,82070197,1364,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"1552","chr16",83170646,83171300,655,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73187363798763,-22.038404417804,2.95827948934191,-7.44973708441139,9.35264263620231e-14,3.57104276112499e-11
"1553","chr16",83670732,83671396,665,0,0,0,200,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,47.1054939193373,-24.0892941639744,2.95692217124867,-8.14674609910406,3.73847485776817e-16,4.09618538245006e-13
"1554","chr16",83960559,83960925,367,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,30.7161371595144,-23.7445943069433,2.95708711047634,-8.02972432662574,9.76919293541426e-16,9.17743502377259e-13
"1555","chr16",84027891,84029643,1746,0,0,0,0,0,0,0,0,0,984,0,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"1556","chr16",84792860,84794039,0,0,0,0,0,0,0,0,0,0,569,343,0,570,0,0,1129,0,0,0,122.898795655481,25.6990827251907,2.95683481603177,8.69141643823049,3.57948368496184e-18,2.69808864571113e-14
"1557","chr16",85170157,85171246,944,0,0,0,0,0,0,0,0,0,0,933,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"1558","chr16",85336642,85337283,642,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,11.7995963481992,-22.4462071965977,2.95784641459152,-7.5886993610848,3.23132511998116e-14,1.98650760696342e-11
"1559","chr16",85343218,85344962,0,0,0,0,0,0,0,0,0,0,1712,529,0,0,0,0,805,0,0,200,172.192212467486,25.6654827573014,2.95677117208775,8.68023978303984,3.94935310394424e-18,2.7400607363264e-14
"1560","chr16",85362096,85364441,2346,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,9.76689470883182,22.1631029233083,2.9594068988839,7.4890353643721,6.93816461267132e-14,3.00280295354109e-11
"1561","chr16",86963098,86963932,0,0,0,0,0,0,0,0,0,0,362,706,0,0,0,0,735,0,0,0,84.6103001478653,25.1764027729167,2.95693557503949,8.51435620898858,1.67518343140096e-17,5.0132480390945e-14
"1562","chr16",88349169,88350055,887,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"1563","chr16",88836796,88838300,1505,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"1564","chr16",88859840,88860625,786,0,0,0,200,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"1565","chr16",89002573,89003451,209,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,658,0,0,0,13.9070385593996,22.6578693171567,2.95857644325847,7.6583687295915,1.88309581115919e-14,1.27006957887579e-11
"1566","chr16",89137909,89138773,0,0,0,0,0,0,0,0,865,377,0,0,0,0,0,0,0,0,0,0,15.2787265935564,-22.7943394491118,2.95756572170663,-7.70712863008114,1.28680086204235e-14,9.32865961620805e-12
"1567","chr16",89150078,89151349,690,0,0,0,0,0,233,0,0,0,693,0,0,0,0,0,0,364,0,0,9.55176787629632,-22.1606921064226,2.95813653246212,-7.49143653892734,6.81238215391263e-14,3.00280295354109e-11
"1568","chr16",89287446,89288294,0,0,0,0,0,0,0,0,0,0,653,0,0,0,0,0,222,235,0,0,54.3178253431569,24.5511841498312,2.9571157800381,8.30240882537067,1.02021438213135e-16,1.47650135505622e-13
"1569","chr16",89519917,89521066,331,0,775,0,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,294,13.1029976082859,-22.5847556601152,2.95772376766032,-7.63585697456143,2.24323243026772e-14,1.47099966614806e-11
"1570","chr16",89707371,89707769,0,200,0,0,399,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,30.1682429409637,-23.7149577870656,2.95709574137677,-8.01967871896643,1.0602210650966e-15,9.79420225973282e-13
"1571","chr16",89734937,89735292,0,0,0,0,0,0,0,0,0,0,356,267,0,0,0,0,200,0,200,0,50.1978564871302,23.7429692921955,2.95715723062661,8.02898440647489,9.82828477332464e-16,9.21697184934136e-13
"1572","chr17",201773,203800,2028,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"1573","chr17",437714,438275,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,552,0,0,0,9.76689470883182,22.1631029233083,2.9594068988839,7.4890353643721,6.93816461267132e-14,3.00280295354109e-11
"1574","chr17",767119,767726,0,0,200,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"1575","chr17",934178,935125,0,0,510,0,0,0,0,0,208,0,607,0,0,408,0,0,0,0,0,0,8.40519191926517,-21.9753820191549,2.95834422284714,-7.42827080413433,1.10026524555373e-13,3.76886832054211e-11
"1576","chr17",1040234,1041313,1080,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,8.72846853154461,-22.0379612452737,2.9582800833292,-7.44958578109768,9.36337435267239e-14,3.57356402377853e-11
"1577","chr17",1472452,1473028,426,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"1578","chr17",1478444,1479287,713,0,0,0,200,0,0,0,0,0,339,0,0,0,0,0,200,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"1579","chr17",1900878,1901933,1056,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,17.4569370630892,-21.9160076614294,2.95744705371893,-7.41044801930449,1.25873452034425e-13,3.76886832054211e-11
"1580","chr17",2658462,2659215,754,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"1581","chr17",3289496,3290106,0,0,0,0,0,0,0,0,0,0,611,0,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"1582","chr17",3379499,3379872,0,0,0,0,200,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,25.9085549827179,-23.2405920341284,2.95717524476354,-7.85905132787851,3.87053619935657e-15,3.16364252011431e-12
"1583","chr17",3438769,3439247,479,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"1584","chr17",3531075,3531476,0,0,0,0,0,0,0,0,0,0,0,211,0,200,0,0,0,200,0,0,32.63523920742,23.8463741894098,2.95745037854921,8.06315276238304,7.43515160584076e-16,7.31340099829512e-13
"1585","chr17",3668409,3668957,0,0,0,0,0,0,0,0,0,0,549,0,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"1586","chr17",4675218,4676160,943,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,12.2441016900834,-22.4924762027065,2.95780167359847,-7.60445718976893,2.86102154578863e-14,1.80992233025591e-11
"1587","chr17",5135960,5138603,2382,0,0,0,0,0,0,0,0,0,1709,884,0,0,0,0,346,0,0,0,136.695324819141,25.8408018845146,2.95681233979916,8.73941221655948,2.34326380628551e-18,2.29732011890038e-14
"1588","chr17",6459034,6460290,1097,0,0,0,0,0,0,0,0,0,0,1199,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"1589","chr17",6757305,6758717,1413,0,0,0,200,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,78.8962747585928,-25.0258736889493,2.95679778765723,-8.46384348412887,2.58706966734646e-17,6.17838934222052e-14
"1590","chr17",6945434,6947345,1912,0,0,0,0,0,0,0,667,0,0,267,0,0,0,0,200,0,0,0,26.9531875487975,-23.4569990988052,2.95715320997141,-7.93229076522279,2.15139995764508e-15,1.85905545985767e-12
"1591","chr17",6949790,6950335,436,0,446,0,0,0,0,0,0,0,0,0,0,200,0,0,457,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"1592","chr17",7080527,7082948,2422,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,34.1865017485497,-22.8302906464891,2.95703910281678,-7.72065902839826,1.15729760248217e-14,8.59867151701754e-12
"1593","chr17",7283959,7285244,1286,0,200,0,0,0,0,0,347,463,0,0,0,0,0,0,0,0,0,0,91.8000261189436,-25.2366098938353,2.95677185673781,-8.53519010481879,1.39925165159998e-17,4.51932178025532e-14
"1594","chr17",7341626,7341855,0,0,0,0,0,0,0,0,0,0,229,202,0,0,0,0,201,0,0,0,29.4828532238235,21.4797100018162,2.95754022620626,7.26269411705314,3.7945538130158e-13,1.08759199834714e-10
"1595","chr17",7607970,7608835,866,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"1596","chr17",7905496,7906288,0,0,0,0,0,0,0,0,0,0,252,217,200,776,0,0,0,0,0,0,74.9752838146911,25.0070258832094,2.95697714453764,8.45695609430204,2.74447191317069e-17,6.36886714027189e-14
"1597","chr17",8012954,8013986,1033,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"1598","chr17",8076729,8077638,841,0,0,0,0,0,0,0,0,200,390,0,0,316,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"1599","chr17",8804058,8804775,0,0,0,0,0,0,0,0,0,0,650,634,0,0,0,0,547,0,0,0,85.568180103924,24.7170942473021,2.95693197963781,8.35903376117891,6.32340145126386e-17,1.04855805789262e-13
"1600","chr17",8857619,8859834,2216,0,354,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,14.3478409074759,-22.7123304420525,2.95762748756189,-7.6792397073559,1.60035532642795e-14,1.11804000565195e-11
"1601","chr17",9018689,9020142,728,0,200,0,200,0,0,0,0,0,0,1029,0,0,0,0,0,0,0,0,46.5524996182591,-23.9158020562992,2.95692586275202,-8.08806279439172,6.06211520931257e-16,6.09845908458809e-13
"1602","chr17",10055197,10056004,808,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67583577910839,-22.1752180281651,2.95811756056051,-7.4963951141831,6.55968602322134e-14,3.00280295354109e-11
"1603","chr17",16570462,16570861,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,200,10.3166593234762,22.2423281646474,2.95925796723597,7.51618426338897,5.63980517403262e-14,3.00280295354109e-11
"1604","chr17",17525019,17525559,377,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,333,16.8157002188818,22.9213782310977,2.95823729598735,7.7483230510916,9.31140071918485e-15,7.15795324024797e-12
